Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
N4GVSNHL,journalArticle,2016,"Bak, Thomas H.","Cooking pasta in La Paz Bilingualism, bias and the replication crisis",Linguistic Approaches to Bilingualism,,1879-9264,10.1075/lab.16002.bak,,"Literature on bilingualism and cognition is characterised by a large amount of conflicting evidence. In some studies, bilinguals perform better then monolinguals on executive tasks involving inhibition, monitoring and switching but are slower on tasks of lexical processing. Other studies don't find any significant effects and challenge the very existence of cognitive differences between monolinguals and bilinguals. In this paper I question the assumption that different studies performed in different parts of the world should yield the same results. I argue that the environment (in the widest sense of the word) in which an experiment is conducted can exert profound influence on its outcome. Against the background of the current debate about the replication crisis in science, I propose that conflicting evidence is not a threat to the trustworthiness of scientific research but a sign of the health of a discipline and a welcome opportunity to identify new relevant variables.",2016,2020-07-13 16:52:03,2020-07-13 16:52:03,,699-717,,5,6,,Linguist. Approaches Biling.,,,,,,,,English,,,,,Web of Science,,WOS:000389074700012,,,,crisis; WebofSci; auxiliary assumptions; conflicting results; language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RA9NI9SC,journalArticle,2017,"Bardi, Anat; Zentner, Marcel",Grand Challenges for Personality and Social Psychology: Moving beyond the Replication Crisis,Frontiers in Psychology,,1664-1078,10.3389/fpsyg.2017.02068,http://journal.frontiersin.org/article/10.3389/fpsyg.2017.02068/full,,2017-11-28,2020-07-13 16:52:03,2020-07-13 16:52:03,2018-10-22 03:25:06,,,,8,,,Grand Challenges for Personality and Social Psychology,,,,,,,en,,,,,Crossref,,,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5712359/,psychology; recommendations; standards; PubMed; crisis; WebofSci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLP27SHP,magazineArticle,2015,"Yong, Ed",How Reliable Are Psychology Studies?,Atlantic,,,,https://www.theatlantic.com/science/archive/2015/08/psychology-studies-reliability-reproducability-nosek/402466/,"A new study shows that the field suffers from a reproducibility problem, but the extent of the issue is still hard to nail down.",2015-08-27,2020-07-13 16:52:03,2020-07-13 16:52:03,2018-10-22 03:48:25,,,,,,,,,,,,,,en-US,,,,,,,,,,,psychology; general media; reliability; WebofSci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RY9QWRW4,webpage,2018,"Harris, Richard","In Psychology And Other Social Sciences, Many Studies Fail The Reproducibility Test",NPR.org,,,,https://www.npr.org/sections/health-shots/2018/08/27/642218377/in-psychology-and-other-social-sciences-many-studies-fail-the-reproducibility-te,"Many social sciences experiments couldn't be reproduced in a new study, thus calling into question their findings. The field of social science is pushing hard to improve its scientific rigor.",2018-08-27,2020-07-13 16:52:03,2020-07-13 16:52:03,2018-10-22 00:21:24,,,,,,,,,,,,,,en,,,,,,,,,,,psychology; general media; crisis; WebofSci; forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5JH9CV3,journalArticle,2015,"Maxwell, Scott E.; Lau, Michael Y.; Howard, George S.",Is psychology suffering from a replication crisis? What does 'failure to replicate' really mean?,American Psychologist,,0003-066X,10.1037/a0039400,http://ezp-prod1.hul.harvard.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=pdh&AN=2015-39598-001&site=ehost-live&scope=site,"Psychology has recently been viewed as facing a replication crisis because efforts to replicate past study findings frequently do not show the same result. Often, the first study showed a statistically significant result but the replication does not. Questions then arise about whether the first study results were false positives, and whether the replication study correctly indicates that there is truly no effect after all. This article suggests these so-called failures to replicate may not be failures at all, but rather are the result of low statistical power in single replication studies, and the result of failure to appreciate the need for multiple replications in order to have enough power to identify true effects. We provide examples of these power problems and suggest some solutions using Bayesian statistics and meta-analysis. Although the need for multiple replication studies may frustrate those who would prefer quick answers to psychology’s alleged crisis, the large sample sizes typically needed to provide firm evidence will almost always require concerted efforts from multiple investigators. As a result, it remains to be seen how many of the recently claimed failures to replicate will be supported or instead may turn out to be artifacts of inadequate sample sizes and single study replications. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",2015-09,2020-07-13 16:52:03,2020-07-13 16:52:03,2018-10-15 04:50:59,487-498,,6,70,,American Psychologist,Is psychology suffering from a replication crisis?,,,,,,,,,,,2015-39598-001,EBSCOhost,,,,,,WebofSci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AXRRQS5U,journalArticle,2018,"Eckers, Jaimee C.; Swick, Adam D.; Kimple, Randall J.",Identity Crisis – Rigor and Reproducibility in Human Cell Lines,Radiation Research,,0033-7587,10.1667/RR15086.1,http://www.bioone.org.ezp-prod1.hul.harvard.edu/doi/abs/10.1667/RR15086.1,,2018-04-13,2020-07-13 16:52:03,2020-07-13 16:52:03,2018-10-22 01:19:07,551-552,,6,189,,Radiation Research,,,,,,,,,,,,,bioone.org.ezp-prod1.hul.harvard.edu (Atypon),,,,,,crisis; WebofSci; cell bio; cell line identification; contamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574MMD55,journalArticle,2018,"Coiera, Enrico; Ammenwerth, Elske; Georgiou, Andrew; Magrabi, Farah",Does health informatics have a replication crisis?,Journal of the American Medical Informatics Association: JAMIA,,1527-974X,10.1093/jamia/ocy028,,"Objective: Many research fields, including psychology and basic medical sciences, struggle with poor reproducibility of reported studies. Biomedical and health informatics is unlikely to be immune to these challenges. This paper explores replication in informatics and the unique challenges the discipline faces. Methods: Narrative review of recent literature on research replication challenges. Results: While there is growing interest in re-analysis of existing data, experimental replication studies appear uncommon in informatics. Context effects are a particular challenge as they make ensuring replication fidelity difficult, and the same intervention will never quite reproduce the same result in different settings. Replication studies take many forms, trading-off testing validity of past findings against testing generalizability. Exact and partial replication designs emphasize testing validity while quasi and conceptual studies test generalizability of an underlying model or hypothesis with different methods or in a different setting. Conclusions: The cost of poor replication is a weakening in the quality of published research and the evidence-based foundation of health informatics. The benefits of replication include increased rigor in research, and the development of evaluation methods that distinguish the impact of context and the nonreproducibility of research. Taking replication seriously is essential if biomedical and health informatics is to be an evidence-based discipline.",2018-08-01,2020-07-13 16:52:03,2020-07-13 16:52:03,,963-968,,8,25,,J Am Med Inform Assoc,,,,,,,,eng,,,,,PubMed,,PMID: 29669066 PMCID: PMC6077781,,,http://www.ncbi.nlm.nih.gov/pubmed/29669066,informatics; PubMed; crisis; WebofSci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9AAKEIKJ,journalArticle,2018,"Shrout, Patrick E.; Rodgers, Joseph L.","Psychology, Science, and Knowledge Construction: Broadening Perspectives from the Replication Crisis",Annual Review of Psychology,,1545-2085,10.1146/annurev-psych-122216-011845,,"Psychology advances knowledge by testing statistical hypotheses using empirical observations and data. The expectation is that most statistically significant findings can be replicated in new data and in new laboratories, but in practice many findings have replicated less often than expected, leading to claims of a replication crisis. We review recent methodological literature on questionable research practices, meta-analysis, and power analysis to explain the apparently high rates of failure to replicate. Psychologists can improve research practices to advance knowledge in ways that improve replicability. We recommend that researchers adopt open science conventions of preregi-stration and full disclosure and that replication efforts be based on multiple studies rather than on a single replication attempt. We call for more sophisticated power analyses, careful consideration of the various influences on effect sizes, and more complete disclosure of nonsignificant as well as statistically significant findings.",2018-01-04,2020-07-13 16:52:03,2020-07-13 16:52:03,,487-510,,,69,,Annu Rev Psychol,"Psychology, Science, and Knowledge Construction",,,,,,,eng,,,,,PubMed,,PMID: 29300688,,,http://www.ncbi.nlm.nih.gov/pubmed/29300688,psychology; recommendations; PubMed; crisis; WebofSci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF5BY2YT,journalArticle,2016,"Dekant, Wolfgang","Toxicology and the reproducibility crisis: Scientific publishing, hazard assessment and risk characterization",Toxicology Letters,,1879-3169,10.1016/j.toxlet.2016.09.001,,,2016-11-30,2020-07-13 16:52:03,2020-07-13 16:52:03,,76-77,,,263,,Toxicol. Lett.,Toxicology and the reproducibility crisis,,,,,,,eng,,,,,PubMed,,PMID: 27609564,,,http://www.ncbi.nlm.nih.gov/pubmed/27609564,recommendations; PubMed; crisis; WebofSci; toxicology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W2FLMD6R,journalArticle,2016,"Schulz, Jörg B.; Cookson, Mark R.; Hausmann, Laura",The impact of fraudulent and irreproducible data to the translational research crisis - solutions and implementation,Journal of Neurochemistry,,1471-4159,10.1111/jnc.13844,,"One of the aims of basic neuroscience research is ultimately the development of therapeutics to cure diseases. Funders granting money to research institutions increasingly express interest into how their financial resources are used and look for successful translation in clinical practice. Disappointingly, many findings that started out promising in basic research projects and phase I trials did not live up to the promise of therapeutic efficacy in later phase II or III trials. An inordinately high amount of time and money is thus spent on research that does not always have the required human impact. Potential reasons for these problems are numerous. Although research misconduct occurs and contributes to this shortcoming, it is not the only important factor. Frequently, basic science results turn out to be irreproducible. Irreproducibility, outside of malfeasance, is multifactorial and can include poor experimental design, conduct, statistical analysis, reporting standards, and conceptual flaws. Further confounding problems include an insufficient transferability of animal to human physiology, as well as intersubject group variability, for example, sexual dimorphisms. While the causes of poor data reproducibility are therefore numerous, equally there are many groups that can contribute to improvements in how basic science is reported. Here, we will review how the Journal of Neurochemistry can contribute to increasing the value of preclinical and translational research. Despite a vast amount of very promising basic research findings, these failed to successfully translate into the clinical practice so far. The reasons for this 'data reproducibility crisis' are numerous, for example, rooting in insufficient experimental design, conceptual flaws, incorrect statistical planning and evaluation, incomplete model system that do not adequately reproduce the human physiology, and further reasons discussed in this Review with the aim to present practical solutions that can be implemented by researchers, journals editors, and reviewers. We will also explain measures the Journal of Neurochemistry have implemented to overcome these issues and weaknesses in preclinical research. These includes adherence to the ARRIVE ( www.nc3rs.org) guidelines, NINDS standards (doi: 10.1038/nature11556), and The Transparency and Openness Promotion Guidelines (TOP) Committee guidelines (https://cos.io/top/#TOP). This article is part of the 60th Anniversary special issue.",2016-10,2020-07-13 16:52:03,2020-07-13 16:52:03,,253-270,,,139 Suppl 2,,J. Neurochem.,,,,,,,,eng,,,,,PubMed,,PMID: 27797406,,; ,http://www.ncbi.nlm.nih.gov/pubmed/27797406; http://www.ncbi.nlm.nih.gov/pubmed/27797406,neuroscience; recommendations; PubMed; translational research; clinical medicine; crisis; WebofSci; fraud; journals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA66HZZJ,journalArticle,2014,"Stroebe, Wolfgang; Strack, Fritz",The Alleged Crisis and the Illusion of Exact Replication,Perspectives on Psychological Science: A Journal of the Association for Psychological Science,,1745-6924,10.1177/1745691613514450,,"There has been increasing criticism of the way psychologists conduct and analyze studies. These critiques as well as failures to replicate several high-profile studies have been used as justification to proclaim a ""replication crisis"" in psychology. Psychologists are encouraged to conduct more ""exact"" replications of published studies to assess the reproducibility of psychological research. This article argues that the alleged ""crisis of replicability"" is primarily due to an epistemological misunderstanding that emphasizes the phenomenon instead of its underlying mechanisms. As a consequence, a replicated phenomenon may not serve as a rigorous test of a theoretical hypothesis because identical operationalizations of variables in studies conducted at different times and with different subject populations might test different theoretical constructs. Therefore, we propose that for meaningful replications, attempts at reinstating the original circumstances are not sufficient. Instead, replicators must ascertain that conditions are realized that reflect the theoretical variable(s) manipulated (and/or measured) in the original study.",2014-01,2020-07-13 16:52:03,2020-07-13 16:52:03,,59-71,,1,9,,Perspect Psychol Sci,,,,,,,,eng,,,,,PubMed,,PMID: 26173241,,,http://www.ncbi.nlm.nih.gov/pubmed/26173241,psychology; epistemology; PubMed; WebofSci; conceptual crisis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
